Date,Alloy,Sector,BuyerID,Quantity_kg,UnitPrice_INR,Region
2022-07-04,Zirconium,Automotive,CUST5191,808.96,1390.11,US West
2019-09-14,Aluminum,Automotive,CUST3304,764.31,1465.63,EU
2022-02-05,Aluminum,Biomedical,CUST1013,424.69,1859.42,India North
2023-05-16,Zirconium,Aerospace,CUST2083,889.37,1146.74,India North
2020-04-01,Zirconium,Automotive,CUST2371,724.37,1603.81,EU
2021-05-09,Aluminum,Automotive,CUST4243,847.91,1079.07,EU
2020-12-21,Zirconium,Aerospace,CUST5271,842.23,1821.81,India North
2020-08-23,Aluminum,Automotive,CUST9471,687.42,1552.17,US West
2019-08-29,Aluminum,Automotive,CUST2040,604.76,2090.73,India North
2021-11-29,Aluminum,Aerospace,CUST1228,862.45,2023.49,EU
2023-12-04,Zirconium,Automotive,CUST8222,735.11,1598.85,India North
2022-01-05,Aluminum,Automotive,CUST2552,618.51,1733.02,EU
2023-01-16,Titanium,Aerospace,CUST9656,1030.66,1135.21,US West
2022-03-01,Zirconium,Biomedical,CUST1979,414.09,2154.96,India North
2019-05-28,Aluminum,Biomedical,CUST8871,375.07,2111.85,US West
2020-06-15,Titanium,Automotive,CUST2381,1319.72,552.64,India North
2023-05-12,Titanium,Aerospace,CUST4749,1032.98,807.96,EU
2021-06-22,Zirconium,Biomedical,CUST3798,668.23,1498.02,EU
2020-07-28,Titanium,Aerospace,CUST9986,818.65,1582.04,EU
2023-04-27,Aluminum,Automotive,CUST1742,1132.52,913.9,India North
2021-12-22,Aluminum,Automotive,CUST9593,869.62,1179.42,US West
2019-06-09,Zirconium,Automotive,CUST6417,652.86,1976.65,India North
2023-07-17,Zirconium,Aerospace,CUST9977,935.36,993.16,EU
2023-12-19,Titanium,Aerospace,CUST4242,899.25,1778.8,EU
2019-02-27,Aluminum,Aerospace,CUST5313,918.39,1194.44,EU
2020-05-08,Aluminum,Biomedical,CUST1200,848.91,1094.21,India North
2020-01-18,Titanium,Aerospace,CUST4198,865.5,1736.19,India North
2023-08-11,Titanium,Biomedical,CUST6492,507.96,1674.63,EU
2023-05-24,Aluminum,Automotive,CUST1309,653.47,1559.75,US West
2022-09-10,Zirconium,Aerospace,CUST5723,946.11,1436.14,India North
2022-06-13,Titanium,Aerospace,CUST3513,923.74,2091.12,EU
2019-10-11,Zirconium,Automotive,CUST1600,749.02,1712.41,EU
2023-01-21,Zirconium,Aerospace,CUST6238,1061.48,966.43,EU
2021-01-21,Aluminum,Biomedical,CUST1312,3376.0,370.16,India North
2021-02-17,Zirconium,Automotive,CUST4371,570.22,1959.71,India North
2020-06-22,Aluminum,Biomedical,CUST3109,387.71,1926.84,India North
2020-07-10,Titanium,Automotive,CUST1516,725.66,1874.24,India North
2020-12-20,Titanium,Biomedical,CUST4017,857.56,1072.39,India North
2022-10-20,Titanium,Aerospace,CUST7189,1159.53,998.83,EU
2022-06-19,Aluminum,Aerospace,CUST1759,887.52,1277.67,India North
2022-09-19,Titanium,Aerospace,CUST5194,749.7,1856.01,India North
2019-01-21,Zirconium,Aerospace,CUST2655,1137.74,1194.76,India North
2022-07-26,Titanium,Biomedical,CUST6957,520.88,1863.99,India North
2024-03-24,Aluminum,Automotive,CUST4517,672.07,1668.69,India North
2021-03-15,Titanium,Biomedical,CUST5164,579.84,1372.75,US West
2022-01-10,Zirconium,Biomedical,CUST6460,380.34,2170.88,EU
2023-08-21,Titanium,Automotive,CUST9201,687.03,1353.24,India North
2023-11-26,Zirconium,Automotive,CUST8253,1141.92,945.32,US West
2024-04-04,Titanium,Aerospace,CUST9388,983.69,970.6,EU
2022-08-02,Zirconium,Aerospace,CUST3848,1097.56,1307.71,EU
2023-09-18,Titanium,Biomedical,CUST6842,627.5,1445.21,US West
2022-07-15,Zirconium,Automotive,CUST8758,638.25,1787.22,US West
2020-11-27,Titanium,Automotive,CUST6906,674.03,1391.98,US West
2020-05-12,Aluminum,Automotive,CUST6836,1031.74,1107.37,India North
2022-07-23,Titanium,Automotive,CUST3909,1222.52,777.66,US West
2022-09-10,Zirconium,Automotive,CUST2086,555.53,2192.74,EU
2019-03-17,Zirconium,Automotive,CUST7057,836.63,1256.1,India North
2023-10-05,Titanium,Biomedical,CUST1992,2379.26,423.25,US West
2023-01-27,Zirconium,Automotive,CUST2724,601.66,2023.82,EU
2019-08-20,Zirconium,Automotive,CUST5083,790.85,1478.18,India North
2019-01-19,Aluminum,Biomedical,CUST3609,681.95,1422.69,EU
2023-04-06,Zirconium,Automotive,CUST8115,617.34,2155.38,EU
2021-02-05,Zirconium,Biomedical,CUST6538,469.24,1881.44,India North
2020-02-01,Aluminum,Biomedical,CUST7680,463.52,1665.56,US West
2019-03-02,Aluminum,Biomedical,CUST6555,499.77,1782.57,US West
2021-06-18,Titanium,Aerospace,CUST4318,1068.55,785.18,EU
2023-05-14,Aluminum,Automotive,CUST3469,607.39,1968.59,EU
2022-10-25,Titanium,Automotive,CUST2340,1041.45,842.22,EU
2023-10-13,Aluminum,Automotive,CUST7854,1215.08,1009.6,US West
2022-03-27,Aluminum,Biomedical,CUST4679,1063.88,955.49,US West
2020-05-05,Zirconium,Aerospace,CUST5695,848.44,1626.98,US West
2024-01-09,Aluminum,Automotive,CUST8031,985.83,1088.66,US West
2020-05-22,Aluminum,Biomedical,CUST7765,497.16,1730.03,India North
2021-06-29,Titanium,Automotive,CUST9821,1445.09,569.3,US West
2021-07-04,Zirconium,Biomedical,CUST4872,693.92,1191.54,EU
2022-09-21,Aluminum,Biomedical,CUST2264,3087.25,399.27,US West
2021-06-24,Titanium,Automotive,CUST9193,704.33,1680.81,India North
2024-04-26,Titanium,Automotive,CUST4223,790.0,1154.29,US West
2022-10-24,Zirconium,Aerospace,CUST5011,1477.39,460.4,India North
2019-07-27,Zirconium,Aerospace,CUST3143,588.33,1931.16,EU
2019-08-23,Titanium,Automotive,CUST3720,606.13,1704.85,US West
2023-02-17,Titanium,Aerospace,CUST9786,914.79,1195.26,EU
2019-08-09,Zirconium,Automotive,CUST1312,629.26,2170.97,US West
2021-12-28,Titanium,Automotive,CUST5507,689.03,1613.43,US West
2020-08-05,Titanium,Aerospace,CUST3006,879.01,1922.34,India North
2020-04-29,Zirconium,Aerospace,CUST5879,751.31,1980.51,US West
2023-08-15,Zirconium,Automotive,CUST6297,1409.94,667.29,India North
2020-05-23,Zirconium,Aerospace,CUST3694,833.61,1794.46,US West
2020-07-10,Aluminum,Automotive,CUST7643,890.28,872.79,EU
2020-01-21,Titanium,Biomedical,CUST8536,862.8,1256.44,India North
2020-04-11,Aluminum,Biomedical,CUST5924,1084.92,1007.06,US West
2021-05-20,Titanium,Automotive,CUST5296,552.99,1790.3,US West
2022-07-30,Aluminum,Aerospace,CUST2799,843.0,1966.82,US West
2024-03-24,Aluminum,Automotive,CUST7279,1129.67,821.38,US West
2019-04-13,Zirconium,Biomedical,CUST2448,845.11,1140.57,EU
2020-05-17,Zirconium,Automotive,CUST1419,1428.52,714.57,US West
2021-04-09,Aluminum,Biomedical,CUST4579,1958.78,645.76,India North
2024-01-30,Titanium,Biomedical,CUST1538,382.97,2194.83,India North
2022-12-12,Zirconium,Aerospace,CUST6732,866.89,1806.71,India North
2024-03-10,Aluminum,Aerospace,CUST7575,854.93,2006.55,India North
2020-02-17,Aluminum,Aerospace,CUST5458,1217.45,491.14,US West
2020-10-29,Aluminum,Aerospace,CUST4189,860.56,2054.99,India North
2021-11-09,Titanium,Automotive,CUST4529,1944.19,490.11,EU
2022-04-27,Aluminum,Automotive,CUST4360,581.48,2194.29,EU
2023-09-11,Zirconium,Biomedical,CUST5611,554.28,1772.38,India North
2020-11-06,Aluminum,Biomedical,CUST5346,765.81,1028.12,US West
2019-07-17,Aluminum,Aerospace,CUST8113,1018.87,712.63,India North
2023-07-03,Aluminum,Aerospace,CUST2210,845.23,1365.31,India North
2019-12-19,Aluminum,Aerospace,CUST7561,797.99,2026.4,India North
2024-03-10,Zirconium,Biomedical,CUST2360,1236.9,821.86,US West
2023-12-16,Titanium,Aerospace,CUST3646,1381.18,525.54,EU
2023-12-11,Titanium,Aerospace,CUST7835,741.4,1419.6,US West
2023-07-07,Zirconium,Aerospace,CUST9917,1028.46,1355.34,EU
2024-03-21,Aluminum,Aerospace,CUST1648,745.68,1879.0,US West
2020-04-20,Zirconium,Aerospace,CUST4286,977.9,990.61,India North
2019-07-29,Aluminum,Biomedical,CUST5953,1738.17,604.13,EU
2020-07-03,Zirconium,Aerospace,CUST4432,931.05,1214.61,India North
2024-01-23,Titanium,Aerospace,CUST2005,955.27,758.86,EU
2021-04-21,Zirconium,Biomedical,CUST2575,525.55,1716.65,US West
2021-11-11,Aluminum,Aerospace,CUST9905,1080.67,663.55,India North
2021-08-03,Titanium,Aerospace,CUST8873,1420.31,351.83,EU
2022-03-30,Aluminum,Aerospace,CUST2900,1307.05,533.04,EU
2021-02-23,Titanium,Biomedical,CUST6069,545.66,1578.53,India North
2023-05-23,Titanium,Aerospace,CUST8601,1192.88,1125.63,EU
2020-10-23,Titanium,Aerospace,CUST2446,766.64,1991.08,US West
2021-05-15,Titanium,Aerospace,CUST9742,866.96,958.86,India North
2020-05-08,Aluminum,Automotive,CUST3239,697.93,1776.72,EU
2020-04-25,Zirconium,Biomedical,CUST4491,427.77,2168.18,India North
2020-10-29,Zirconium,Biomedical,CUST9042,3831.03,362.93,EU
2019-09-04,Zirconium,Automotive,CUST2175,606.32,2047.98,India North
2021-09-10,Aluminum,Aerospace,CUST9180,796.99,1985.11,India North
2020-03-25,Aluminum,Aerospace,CUST7208,1349.18,370.45,US West
2019-07-07,Aluminum,Automotive,CUST5087,655.94,1357.58,India North
2019-11-10,Titanium,Aerospace,CUST5652,764.32,1090.75,EU
2023-12-15,Titanium,Aerospace,CUST4890,883.95,2047.79,US West
2019-11-16,Zirconium,Aerospace,CUST1842,779.06,2020.3,EU
2021-10-28,Aluminum,Biomedical,CUST4039,864.07,1274.08,EU
2019-11-29,Titanium,Automotive,CUST5149,645.67,1659.75,US West
2022-12-08,Zirconium,Automotive,CUST6294,1005.39,957.79,India North
2021-08-31,Aluminum,Automotive,CUST6109,1446.46,592.4,US West
2021-11-08,Titanium,Aerospace,CUST6952,1113.74,895.25,India North
2021-05-30,Zirconium,Biomedical,CUST8643,352.4,2115.82,India North
2020-07-14,Aluminum,Biomedical,CUST5520,527.49,1618.63,US West
2021-03-24,Aluminum,Automotive,CUST7396,1206.37,950.87,EU
2023-04-03,Zirconium,Biomedical,CUST4619,453.52,1915.61,US West
2022-10-03,Titanium,Automotive,CUST6582,2430.43,366.77,India North
2023-12-12,Zirconium,Automotive,CUST7584,625.37,1816.18,US West
2020-07-07,Zirconium,Automotive,CUST5853,776.0,1617.64,US West
2023-09-05,Titanium,Aerospace,CUST2415,826.9,2042.18,EU
2020-02-02,Titanium,Automotive,CUST3183,1446.33,887.72,EU
2019-02-08,Aluminum,Automotive,CUST7012,1048.09,914.61,EU
2020-10-01,Zirconium,Automotive,CUST8805,1604.75,652.52,India North
2020-03-28,Aluminum,Aerospace,CUST5817,914.39,524.88,India North
2021-07-14,Aluminum,Automotive,CUST4645,567.57,1558.9,India North
2019-02-04,Zirconium,Biomedical,CUST7897,788.58,1221.47,US West
2020-11-02,Titanium,Automotive,CUST9387,502.06,2027.56,India North
2021-05-21,Titanium,Aerospace,CUST7747,1234.38,644.97,India North
2021-12-18,Aluminum,Biomedical,CUST5455,602.07,1734.88,India North
2022-02-27,Titanium,Automotive,CUST9786,1472.48,628.61,India North
2019-07-29,Titanium,Automotive,CUST3760,628.14,1917.08,EU
2020-05-29,Aluminum,Biomedical,CUST2994,1403.54,806.22,India North
2024-02-18,Aluminum,Aerospace,CUST4757,1045.45,1085.26,India North
2021-06-05,Aluminum,Aerospace,CUST3867,914.86,1060.31,India North
2020-03-23,Titanium,Automotive,CUST9782,668.17,1710.9,India North
2020-01-22,Zirconium,Automotive,CUST9618,2076.78,429.34,India North
2022-02-01,Zirconium,Biomedical,CUST5868,1908.22,531.9,US West
2024-01-16,Titanium,Automotive,CUST1639,560.07,2147.91,India North
2019-01-21,Aluminum,Automotive,CUST2897,664.74,1865.26,EU
2019-07-30,Zirconium,Aerospace,CUST2891,867.55,1992.02,US West
2019-01-08,Zirconium,Biomedical,CUST6151,1438.05,710.37,India North
2023-08-14,Zirconium,Automotive,CUST3698,1076.37,1114.68,India North
2021-05-27,Aluminum,Biomedical,CUST3150,3091.65,405.76,US West
2019-12-04,Titanium,Automotive,CUST2927,922.86,887.44,EU
2020-09-09,Aluminum,Biomedical,CUST9017,560.58,1783.8,EU
2022-12-20,Titanium,Biomedical,CUST9588,555.61,1555.56,EU
2023-05-16,Titanium,Aerospace,CUST1281,846.05,1513.74,US West
2019-10-23,Titanium,Aerospace,CUST2676,903.12,1183.36,EU
2020-02-18,Zirconium,Biomedical,CUST4974,1012.0,910.64,EU
2023-11-05,Titanium,Biomedical,CUST3068,2367.73,550.04,EU
2022-09-09,Aluminum,Aerospace,CUST5303,926.12,1414.61,US West
2022-10-09,Zirconium,Biomedical,CUST8440,460.77,1878.64,EU
2021-06-17,Aluminum,Biomedical,CUST1596,560.77,1477.42,India North
2022-07-14,Titanium,Biomedical,CUST4658,630.2,1600.6,US West
2020-03-28,Zirconium,Aerospace,CUST9154,956.97,1555.15,EU
2024-02-25,Aluminum,Biomedical,CUST1408,2405.99,524.32,US West
2021-09-27,Titanium,Automotive,CUST2890,585.01,2187.94,US West
2024-03-23,Titanium,Aerospace,CUST8284,876.75,1632.72,India North
2023-10-25,Titanium,Biomedical,CUST1225,535.46,1955.66,EU
2019-02-02,Zirconium,Biomedical,CUST6643,410.24,2194.14,EU
2020-10-10,Zirconium,Automotive,CUST6014,1983.76,496.07,US West
2021-01-11,Titanium,Biomedical,CUST4056,582.55,1694.47,EU
2022-05-07,Aluminum,Aerospace,CUST8043,1263.62,580.43,EU
2019-11-17,Aluminum,Aerospace,CUST5883,963.69,1559.41,US West
2023-03-18,Titanium,Biomedical,CUST9900,1213.0,794.69,US West
2021-02-19,Titanium,Automotive,CUST1794,623.66,1615.36,India North
2019-11-29,Zirconium,Automotive,CUST4941,717.55,1569.69,EU
2021-01-12,Zirconium,Automotive,CUST8275,530.87,2062.38,EU
2020-06-28,Titanium,Aerospace,CUST6215,900.54,2015.85,EU
2023-01-03,Zirconium,Automotive,CUST4648,613.15,1806.86,India North
2022-08-18,Aluminum,Biomedical,CUST5896,957.48,974.04,India North
2019-10-31,Aluminum,Aerospace,CUST6860,980.22,1802.58,India North
2023-05-05,Aluminum,Aerospace,CUST5593,818.27,1464.51,US West
2023-05-21,Zirconium,Biomedical,CUST3633,393.52,2154.93,EU
2020-03-25,Aluminum,Automotive,CUST5413,702.46,1688.62,EU
2023-11-05,Zirconium,Automotive,CUST6293,538.26,1884.5,India North
2023-12-25,Titanium,Biomedical,CUST4017,743.66,1153.73,EU
2022-10-09,Aluminum,Aerospace,CUST3852,1370.42,663.14,EU
2020-07-16,Zirconium,Biomedical,CUST1522,746.87,1270.12,India North
2019-04-13,Titanium,Automotive,CUST3064,704.03,1581.72,US West
2022-03-26,Titanium,Biomedical,CUST6603,466.64,1980.57,EU
2020-04-29,Zirconium,Biomedical,CUST6367,1816.98,593.18,India North
2023-02-23,Zirconium,Automotive,CUST5616,944.34,1104.82,EU
2022-08-25,Aluminum,Aerospace,CUST3852,844.97,949.06,EU
2024-04-05,Zirconium,Biomedical,CUST1244,644.33,1529.03,EU
2020-05-18,Zirconium,Aerospace,CUST8408,1026.56,1029.67,EU
2022-06-16,Titanium,Aerospace,CUST3365,1195.54,748.3,India North
2020-08-10,Zirconium,Biomedical,CUST5769,998.89,971.84,US West
2021-10-15,Titanium,Aerospace,CUST6278,1013.14,1341.23,India North
2024-03-09,Aluminum,Aerospace,CUST7338,761.36,1550.54,US West
2021-07-29,Titanium,Automotive,CUST3290,765.41,1229.22,India North
2023-12-26,Zirconium,Automotive,CUST2485,1227.12,747.53,India North
2023-06-13,Titanium,Aerospace,CUST5841,1013.86,912.35,EU
2021-05-22,Aluminum,Aerospace,CUST1433,1027.24,943.3,India North
2020-05-22,Titanium,Automotive,CUST9873,653.2,1806.66,EU
2023-04-16,Titanium,Aerospace,CUST4944,1132.4,433.95,EU
2021-03-26,Titanium,Automotive,CUST4439,971.28,1098.87,EU
2023-05-30,Titanium,Automotive,CUST3067,912.37,1346.54,India North
2020-06-28,Zirconium,Aerospace,CUST2984,849.55,2159.1,India North
2023-02-28,Titanium,Biomedical,CUST9193,525.96,1843.25,India North
2020-02-17,Zirconium,Biomedical,CUST1124,455.0,1762.06,EU
2020-09-22,Titanium,Aerospace,CUST2560,797.27,1700.01,EU
2024-05-27,Aluminum,Aerospace,CUST4921,1362.29,458.3,India North
2021-10-24,Titanium,Aerospace,CUST4697,954.74,1092.27,EU
2022-08-03,Aluminum,Automotive,CUST2012,700.64,1592.91,India North
2022-08-30,Titanium,Biomedical,CUST4011,3341.23,356.69,India North
2019-11-28,Aluminum,Biomedical,CUST8049,2092.07,504.66,EU
2023-02-01,Zirconium,Aerospace,CUST6578,855.25,1914.92,India North
2021-04-08,Aluminum,Biomedical,CUST5600,1383.14,798.59,US West
2023-10-10,Zirconium,Aerospace,CUST7036,866.69,1318.01,US West
2022-05-18,Aluminum,Automotive,CUST8364,740.15,1304.61,India North
2020-05-10,Aluminum,Aerospace,CUST1007,827.51,1709.78,India North
2023-04-22,Zirconium,Biomedical,CUST3239,395.65,2064.25,India North
2022-09-08,Titanium,Aerospace,CUST8679,784.72,1143.88,EU
2020-02-09,Aluminum,Aerospace,CUST6431,855.79,1812.94,EU
2020-06-30,Zirconium,Automotive,CUST5717,1534.23,644.72,US West
2021-01-12,Titanium,Automotive,CUST2937,830.73,1152.24,India North
2021-07-27,Zirconium,Automotive,CUST2710,1463.33,722.85,India North
2023-10-22,Aluminum,Automotive,CUST8010,1672.2,581.38,EU
2022-07-18,Aluminum,Automotive,CUST1957,1062.75,862.41,EU
2020-05-18,Titanium,Biomedical,CUST7849,440.88,1762.37,EU
2019-04-08,Titanium,Aerospace,CUST3623,824.16,1670.36,US West
2020-01-21,Titanium,Biomedical,CUST6261,1149.42,853.12,US West
2022-03-07,Aluminum,Aerospace,CUST2215,1068.89,620.89,EU
2021-09-13,Aluminum,Biomedical,CUST3553,507.32,1737.54,India North
2022-05-03,Titanium,Aerospace,CUST2865,767.1,1807.28,US West
2022-02-21,Zirconium,Biomedical,CUST8238,442.77,1996.65,US West
2019-09-11,Zirconium,Biomedical,CUST8005,428.12,2136.43,EU
2019-06-04,Zirconium,Aerospace,CUST3476,746.44,1907.59,India North
2021-04-12,Aluminum,Automotive,CUST9833,767.89,1348.71,India North
2020-12-26,Aluminum,Aerospace,CUST3261,738.18,1297.7,India North
2022-11-25,Aluminum,Biomedical,CUST5660,910.18,1091.18,US West
2023-06-27,Aluminum,Automotive,CUST4615,1222.27,796.41,EU
2024-03-18,Zirconium,Aerospace,CUST5686,825.21,1433.28,India North
2023-07-17,Titanium,Biomedical,CUST4154,1026.17,1013.09,EU
2022-12-09,Titanium,Aerospace,CUST5011,693.3,2025.26,US West
2020-07-09,Zirconium,Aerospace,CUST9812,1219.36,577.15,US West
2023-04-16,Aluminum,Aerospace,CUST2198,739.48,1308.72,India North
2019-07-02,Titanium,Automotive,CUST6645,757.71,1516.27,EU
2021-01-25,Aluminum,Biomedical,CUST7227,2466.88,477.07,US West
2021-10-16,Aluminum,Aerospace,CUST8843,1114.39,464.36,India North
2022-03-05,Aluminum,Biomedical,CUST2692,459.05,1979.68,EU
2020-05-22,Aluminum,Biomedical,CUST9141,839.23,1073.73,India North
2019-06-28,Zirconium,Biomedical,CUST6584,901.85,1089.61,India North
2022-02-20,Titanium,Biomedical,CUST1675,616.62,1692.46,India North
2022-09-09,Titanium,Automotive,CUST1496,937.01,1284.6,US West
2022-03-05,Zirconium,Automotive,CUST8011,771.22,1473.52,India North
2023-01-05,Zirconium,Aerospace,CUST8292,992.05,1488.89,EU
2024-01-27,Titanium,Automotive,CUST3367,1391.66,509.61,India North
2022-03-11,Titanium,Automotive,CUST6659,1104.94,1013.79,EU
2022-10-08,Titanium,Automotive,CUST7426,785.87,1299.78,EU
2024-01-02,Zirconium,Biomedical,CUST7729,526.61,1702.47,EU
2022-12-20,Aluminum,Automotive,CUST5808,548.78,2017.44,US West
2021-02-22,Zirconium,Aerospace,CUST5565,1076.53,764.98,India North
2022-05-18,Aluminum,Automotive,CUST7022,637.77,1653.2,US West
2023-02-24,Titanium,Aerospace,CUST7664,1138.53,1190.76,EU
2023-08-29,Titanium,Automotive,CUST7771,1116.2,820.62,India North
2021-08-11,Titanium,Biomedical,CUST6357,497.29,1741.0,EU
2022-09-02,Aluminum,Automotive,CUST3342,623.3,1563.62,India North
2020-06-23,Aluminum,Aerospace,CUST3070,883.01,1882.48,EU
2019-12-11,Zirconium,Automotive,CUST9064,1076.5,1014.33,US West
2023-08-20,Aluminum,Aerospace,CUST6235,1232.35,576.26,US West
2023-04-14,Titanium,Biomedical,CUST4530,436.94,1936.06,EU
2022-11-25,Aluminum,Automotive,CUST2195,554.01,2110.39,India North
2021-02-19,Aluminum,Aerospace,CUST8161,806.67,1550.06,EU
2020-10-23,Aluminum,Automotive,CUST4048,747.45,1664.72,India North
2021-01-03,Titanium,Automotive,CUST8560,1053.27,1015.02,EU
2022-06-30,Aluminum,Biomedical,CUST1102,1471.97,681.95,US West
2021-10-04,Zirconium,Automotive,CUST8596,1019.59,944.75,US West
2021-05-08,Titanium,Automotive,CUST9515,676.39,1512.19,India North
2023-09-05,Aluminum,Biomedical,CUST8519,1455.74,707.18,India North
2020-05-24,Titanium,Aerospace,CUST9678,690.73,2146.33,US West
2022-02-11,Titanium,Automotive,CUST3359,609.28,1905.38,EU
2023-03-13,Titanium,Aerospace,CUST3556,950.0,1081.1,EU
2022-12-06,Titanium,Biomedical,CUST5419,956.33,1077.46,US West
2023-12-09,Titanium,Biomedical,CUST8999,634.43,1284.15,EU
2022-07-05,Aluminum,Automotive,CUST7478,964.78,1096.21,India North
2019-03-14,Zirconium,Biomedical,CUST3303,450.94,2154.92,India North
2022-01-27,Aluminum,Automotive,CUST1071,919.25,1182.25,India North
2020-12-02,Titanium,Aerospace,CUST1443,1076.18,1334.21,India North
2023-03-31,Titanium,Biomedical,CUST9486,427.98,1925.22,US West
2021-10-14,Aluminum,Automotive,CUST7352,643.75,1288.62,India North
2020-01-16,Zirconium,Biomedical,CUST4352,1554.77,677.63,India North
2019-08-28,Titanium,Automotive,CUST7242,610.97,2087.61,EU
2022-01-27,Aluminum,Aerospace,CUST9851,804.01,1673.39,US West
2020-09-07,Zirconium,Automotive,CUST2405,631.73,1813.2,US West
2021-12-11,Titanium,Automotive,CUST6497,606.03,2011.21,India North
2020-10-19,Aluminum,Automotive,CUST5686,1574.38,660.24,US West
2021-06-10,Zirconium,Biomedical,CUST1393,1283.96,852.54,India North
2022-12-25,Zirconium,Automotive,CUST1851,685.59,1720.39,EU
2019-05-29,Titanium,Aerospace,CUST7055,1072.43,928.83,EU
2024-04-13,Titanium,Biomedical,CUST7130,624.86,1610.97,India North
2021-12-01,Aluminum,Aerospace,CUST2774,862.14,1206.5,India North
2023-10-31,Zirconium,Automotive,CUST2797,654.21,1455.46,EU
2022-08-16,Zirconium,Biomedical,CUST1983,1544.13,679.35,US West
2023-05-25,Titanium,Aerospace,CUST9348,1365.56,493.5,US West
2019-02-10,Aluminum,Biomedical,CUST1585,3219.7,388.55,US West
2024-03-07,Zirconium,Biomedical,CUST2003,2871.43,472.54,India North
2020-02-25,Titanium,Automotive,CUST2046,1383.09,641.76,India North
2020-08-04,Zirconium,Automotive,CUST6569,1076.32,852.55,US West
2024-05-30,Aluminum,Aerospace,CUST4128,931.81,766.25,EU
2023-11-20,Aluminum,Biomedical,CUST5496,1068.93,1002.31,India North
2021-09-01,Aluminum,Aerospace,CUST6083,1413.22,500.19,EU
2021-09-02,Zirconium,Automotive,CUST1818,764.65,1529.83,US West
2019-03-14,Titanium,Biomedical,CUST1196,1153.02,885.21,US West
2023-01-21,Zirconium,Biomedical,CUST7249,484.92,1693.41,EU
2020-02-25,Zirconium,Aerospace,CUST8385,868.51,2020.96,EU
